States,Date,Confirmed Cases,Recovered Cases,Death Cases
Puerto Rico,2/21/2020,0,0,0
Puerto Rico,2/20/2020,0,0,0
Puerto Rico,2/19/2020,0,0,0
Puerto Rico,2/18/2020,0,0,0
Puerto Rico,2/17/2020,0,0,0
Puerto Rico,2/16/2020,0,0,0
Puerto Rico,2/15/2020,0,0,0
Puerto Rico,2/14/2020,0,0,0
Puerto Rico,2/13/2020,0,0,0
Puerto Rico,2/12/2020,0,0,0
Puerto Rico,2/11/2020,0,0,0
Puerto Rico,2/10/2020,0,0,0
Puerto Rico,2/9/2020,0,0,0
Puerto Rico,2/8/2020,0,0,0
Puerto Rico,2/7/2020,0,0,0
Puerto Rico,2/6/2020,0,0,0
Puerto Rico,2/5/2020,0,0,0
Puerto Rico,2/4/2020,0,0,0
Puerto Rico,2/3/2020,0,0,0
Puerto Rico,2/2/2020,0,0,0
Puerto Rico,2/1/2020,0,0,0
Puerto Rico,1/31/2020,0,0,0
Puerto Rico,1/30/2020,0,0,0
Puerto Rico,1/29/2020,0,0,0
Puerto Rico,1/28/2020,0,0,0
Puerto Rico,1/27/2020,0,0,0
Puerto Rico,1/26/2020,0,0,0
Puerto Rico,1/25/2020,0,0,0
Puerto Rico,1/24/2020,0,0,0
Puerto Rico,1/23/2020,0,0,0
Puerto Rico,1/22/2020,0,0,0
Rhode Island,3/19/2020,0,0,0
Rhode Island,3/19/2020,44,0,0
Rhode Island,3/18/2020,0,0,0
Rhode Island,3/18/2020,33,0,0
Rhode Island,3/17/2020,0,0,0
Rhode Island,3/17/2020,23,0,0
Rhode Island,3/16/2020,0,0,0
Rhode Island,3/16/2020,21,0,0
Rhode Island,3/15/2020,0,0,0
Rhode Island,3/15/2020,20,0,0
Rhode Island,3/14/2020,0,0,0
Rhode Island,3/14/2020,20,0,0
Rhode Island,3/13/2020,0,0,0
Rhode Island,3/13/2020,14,0,0
Rhode Island,3/12/2020,0,0,0
Rhode Island,3/12/2020,5,0,0
Rhode Island,3/11/2020,0,0,0
Rhode Island,3/11/2020,5,0,0
Rhode Island,3/10/2020,0,0,0
Rhode Island,3/10/2020,3,0,0
Rhode Island,3/9/2020,3,0,0
Rhode Island,3/9/2020,0,0,0
Rhode Island,3/8/2020,3,0,0
Rhode Island,3/8/2020,0,0,0
Rhode Island,3/7/2020,3,0,0
Rhode Island,3/7/2020,0,0,0
Rhode Island,3/6/2020,2,0,0
Rhode Island,3/6/2020,0,0,0
Rhode Island,3/5/2020,2,0,0
Rhode Island,3/5/2020,0,0,0
Rhode Island,3/4/2020,2,0,0
Rhode Island,3/4/2020,0,0,0
Rhode Island,3/3/2020,2,0,0
Rhode Island,3/3/2020,0,0,0
Rhode Island,3/2/2020,2,0,0
Rhode Island,3/2/2020,0,0,0
Rhode Island,3/1/2020,1,0,0
Rhode Island,3/1/2020,0,0,0
Rhode Island,2/29/2020,0,0,0
Rhode Island,2/29/2020,0,0,0
Rhode Island,2/28/2020,0,0,0
Rhode Island,2/28/2020,0,0,0
Rhode Island,2/27/2020,0,0,0
Rhode Island,2/27/2020,0,0,0
Rhode Island,2/26/2020,0,0,0
Rhode Island,2/26/2020,0,0,0
Rhode Island,2/25/2020,0,0,0
Rhode Island,2/25/2020,0,0,0
Rhode Island,2/24/2020,0,0,0
Rhode Island,2/24/2020,0,0,0
Rhode Island,2/23/2020,0,0,0
Rhode Island,2/23/2020,0,0,0
Rhode Island,2/22/2020,0,0,0
Rhode Island,2/22/2020,0,0,0
Rhode Island,2/21/2020,0,0,0
Rhode Island,2/21/2020,0,0,0
Rhode Island,2/20/2020,0,0,0
Rhode Island,2/20/2020,0,0,0
Rhode Island,2/19/2020,0,0,0
Rhode Island,2/19/2020,0,0,0
Rhode Island,2/18/2020,0,0,0
Rhode Island,2/18/2020,0,0,0
Rhode Island,2/17/2020,0,0,0
Rhode Island,2/17/2020,0,0,0
Rhode Island,2/16/2020,0,0,0
Rhode Island,2/16/2020,0,0,0
Rhode Island,2/15/2020,0,0,0
Rhode Island,2/15/2020,0,0,0
Rhode Island,2/14/2020,0,0,0
Rhode Island,2/14/2020,0,0,0
Rhode Island,2/13/2020,0,0,0
Rhode Island,2/13/2020,0,0,0
Rhode Island,2/12/2020,0,0,0
Rhode Island,2/12/2020,0,0,0
Rhode Island,2/11/2020,0,0,0
Rhode Island,2/11/2020,0,0,0
Rhode Island,2/10/2020,0,0,0
Rhode Island,2/10/2020,0,0,0
Rhode Island,2/9/2020,0,0,0
Rhode Island,2/9/2020,0,0,0
Rhode Island,2/8/2020,0,0,0
Rhode Island,2/8/2020,0,0,0
Rhode Island,2/7/2020,0,0,0
Rhode Island,2/7/2020,0,0,0
Rhode Island,2/6/2020,0,0,0
Rhode Island,2/6/2020,0,0,0
Rhode Island,2/5/2020,0,0,0
Rhode Island,2/5/2020,0,0,0
Rhode Island,2/4/2020,0,0,0
Rhode Island,2/4/2020,0,0,0
Rhode Island,2/3/2020,0,0,0
Rhode Island,2/3/2020,0,0,0
Rhode Island,2/2/2020,0,0,0
Rhode Island,2/2/2020,0,0,0
Rhode Island,2/1/2020,0,0,0
Rhode Island,2/1/2020,0,0,0
Rhode Island,1/31/2020,0,0,0
Rhode Island,1/31/2020,0,0,0
Rhode Island,1/30/2020,0,0,0
Rhode Island,1/30/2020,0,0,0
Rhode Island,1/29/2020,0,0,0
Rhode Island,1/29/2020,0,0,0
Rhode Island,1/28/2020,0,0,0
Rhode Island,1/28/2020,0,0,0
Rhode Island,1/27/2020,0,0,0
Rhode Island,1/27/2020,0,0,0
Rhode Island,1/26/2020,0,0,0
Rhode Island,1/26/2020,0,0,0
Rhode Island,1/25/2020,0,0,0
Rhode Island,1/25/2020,0,0,0
Rhode Island,1/24/2020,0,0,0
Rhode Island,1/24/2020,0,0,0
Rhode Island,1/23/2020,0,0,0
Rhode Island,1/23/2020,0,0,0
Rhode Island,1/22/2020,0,0,0
Rhode Island,1/22/2020,0,0,0
South Carolina,3/19/2020,0,0,0
South Carolina,3/19/2020,0,0,0
South Carolina,3/19/2020,0,0,0
South Carolina,3/19/2020,81,0,1
South Carolina,3/19/2020,0,0,0
South Carolina,3/18/2020,0,0,0
South Carolina,3/18/2020,0,0,0
South Carolina,3/18/2020,0,0,0
South Carolina,3/18/2020,47,0,1
South Carolina,3/18/2020,0,0,0
South Carolina,3/17/2020,0,0,0
South Carolina,3/17/2020,0,0,0
South Carolina,3/17/2020,0,0,0
South Carolina,3/17/2020,47,0,1
South Carolina,3/17/2020,0,0,0
South Carolina,3/16/2020,0,0,0
South Carolina,3/16/2020,0,0,0
South Carolina,3/16/2020,0,0,0
South Carolina,3/16/2020,33,0,1
South Carolina,3/16/2020,0,0,0
South Carolina,3/15/2020,0,0,0
South Carolina,3/15/2020,0,0,0
South Carolina,3/15/2020,0,0,0
South Carolina,3/15/2020,28,0,0
South Carolina,3/15/2020,0,0,0
South Carolina,3/14/2020,0,0,0
South Carolina,3/14/2020,0,0,0
South Carolina,3/14/2020,0,0,0
South Carolina,3/14/2020,19,0,0
South Carolina,3/14/2020,0,0,0
South Carolina,3/13/2020,0,0,0
South Carolina,3/13/2020,0,0,0
South Carolina,3/13/2020,0,0,0
South Carolina,3/13/2020,13,0,0
South Carolina,3/13/2020,0,0,0
South Carolina,3/12/2020,0,0,0
South Carolina,3/12/2020,0,0,0
South Carolina,3/12/2020,0,0,0
South Carolina,3/12/2020,12,0,0
South Carolina,3/12/2020,0,0,0
South Carolina,3/11/2020,0,0,0
South Carolina,3/11/2020,0,0,0
South Carolina,3/11/2020,0,0,0
South Carolina,3/11/2020,10,0,0
South Carolina,3/11/2020,0,0,0
South Carolina,3/10/2020,0,0,0
South Carolina,3/10/2020,0,0,0
South Carolina,3/10/2020,0,0,0
South Carolina,3/10/2020,7,0,0
South Carolina,3/10/2020,0,0,0
South Carolina,3/9/2020,1,0,0
South Carolina,3/9/2020,1,0,0
South Carolina,3/9/2020,0,0,0
South Carolina,3/9/2020,0,0,0
South Carolina,3/9/2020,1,0,0
South Carolina,3/8/2020,1,0,0
South Carolina,3/8/2020,1,0,0
South Carolina,3/8/2020,0,0,0
South Carolina,3/8/2020,0,0,0
South Carolina,3/8/2020,0,0,0
South Carolina,3/7/2020,1,0,0
South Carolina,3/7/2020,1,0,0
South Carolina,3/7/2020,0,0,0
South Carolina,3/7/2020,0,0,0
South Carolina,3/7/2020,0,0,0
South Carolina,3/6/2020,0,0,0
South Carolina,3/6/2020,0,0,0
South Carolina,3/6/2020,0,0,0
South Carolina,3/6/2020,0,0,0
South Carolina,3/6/2020,0,0,0
South Carolina,3/5/2020,0,0,0
South Carolina,3/5/2020,0,0,0
South Carolina,3/5/2020,0,0,0
South Carolina,3/5/2020,0,0,0
South Carolina,3/5/2020,0,0,0
South Carolina,3/4/2020,0,0,0
South Carolina,3/4/2020,0,0,0
South Carolina,3/4/2020,0,0,0
South Carolina,3/4/2020,0,0,0
South Carolina,3/4/2020,0,0,0
South Carolina,3/3/2020,0,0,0
South Carolina,3/3/2020,0,0,0
South Carolina,3/3/2020,0,0,0
South Carolina,3/3/2020,0,0,0
South Carolina,3/3/2020,0,0,0
South Carolina,3/2/2020,0,0,0
South Carolina,3/2/2020,0,0,0
South Carolina,3/2/2020,0,0,0
South Carolina,3/2/2020,0,0,0
South Carolina,3/2/2020,0,0,0
South Carolina,3/1/2020,0,0,0
South Carolina,3/1/2020,0,0,0
South Carolina,3/1/2020,0,0,0
South Carolina,3/1/2020,0,0,0
South Carolina,3/1/2020,0,0,0
South Carolina,2/29/2020,0,0,0
South Carolina,2/29/2020,0,0,0
South Carolina,2/29/2020,0,0,0
South Carolina,2/29/2020,0,0,0
South Carolina,2/29/2020,0,0,0
South Carolina,2/28/2020,0,0,0
South Carolina,2/28/2020,0,0,0
South Carolina,2/28/2020,0,0,0
South Carolina,2/28/2020,0,0,0
South Carolina,2/28/2020,0,0,0
South Carolina,2/27/2020,0,0,0
South Carolina,2/27/2020,0,0,0
South Carolina,2/27/2020,0,0,0
South Carolina,2/27/2020,0,0,0
South Carolina,2/27/2020,0,0,0
South Carolina,2/26/2020,0,0,0
South Carolina,2/26/2020,0,0,0
South Carolina,2/26/2020,0,0,0
South Carolina,2/26/2020,0,0,0
South Carolina,2/26/2020,0,0,0
South Carolina,2/25/2020,0,0,0
South Carolina,2/25/2020,0,0,0
South Carolina,2/25/2020,0,0,0
South Carolina,2/25/2020,0,0,0
South Carolina,2/25/2020,0,0,0
South Carolina,2/24/2020,0,0,0
South Carolina,2/24/2020,0,0,0
South Carolina,2/24/2020,0,0,0
South Carolina,2/24/2020,0,0,0
South Carolina,2/24/2020,0,0,0
South Carolina,2/23/2020,0,0,0
South Carolina,2/23/2020,0,0,0
South Carolina,2/23/2020,0,0,0
South Carolina,2/23/2020,0,0,0
South Carolina,2/23/2020,0,0,0
South Carolina,2/22/2020,0,0,0
South Carolina,2/22/2020,0,0,0
South Carolina,2/22/2020,0,0,0
South Carolina,2/22/2020,0,0,0
South Carolina,2/22/2020,0,0,0
South Carolina,2/21/2020,0,0,0
South Carolina,2/21/2020,0,0,0
South Carolina,2/21/2020,0,0,0
South Carolina,2/21/2020,0,0,0
South Carolina,2/21/2020,0,0,0
South Carolina,2/20/2020,0,0,0
South Carolina,2/20/2020,0,0,0
South Carolina,2/20/2020,0,0,0
South Carolina,2/20/2020,0,0,0
South Carolina,2/20/2020,0,0,0
South Carolina,2/19/2020,0,0,0
South Carolina,2/19/2020,0,0,0
South Carolina,2/19/2020,0,0,0
South Carolina,2/19/2020,0,0,0
South Carolina,2/19/2020,0,0,0
South Carolina,2/18/2020,0,0,0
South Carolina,2/18/2020,0,0,0
South Carolina,2/18/2020,0,0,0
South Carolina,2/18/2020,0,0,0
South Carolina,2/18/2020,0,0,0
South Carolina,2/17/2020,0,0,0
South Carolina,2/17/2020,0,0,0
South Carolina,2/17/2020,0,0,0
South Carolina,2/17/2020,0,0,0
South Carolina,2/17/2020,0,0,0
South Carolina,2/16/2020,0,0,0
South Carolina,2/16/2020,0,0,0
South Carolina,2/16/2020,0,0,0
South Carolina,2/16/2020,0,0,0
South Carolina,2/16/2020,0,0,0
South Carolina,2/15/2020,0,0,0
South Carolina,2/15/2020,0,0,0
South Carolina,2/15/2020,0,0,0
South Carolina,2/15/2020,0,0,0
South Carolina,2/15/2020,0,0,0
South Carolina,2/14/2020,0,0,0
South Carolina,2/14/2020,0,0,0
South Carolina,2/14/2020,0,0,0
South Carolina,2/14/2020,0,0,0
South Carolina,2/14/2020,0,0,0
South Carolina,2/13/2020,0,0,0
South Carolina,2/13/2020,0,0,0
South Carolina,2/13/2020,0,0,0
South Carolina,2/13/2020,0,0,0
South Carolina,2/13/2020,0,0,0
South Carolina,2/12/2020,0,0,0
South Carolina,2/12/2020,0,0,0
South Carolina,2/12/2020,0,0,0
South Carolina,2/12/2020,0,0,0
South Carolina,2/12/2020,0,0,0
South Carolina,2/11/2020,0,0,0
South Carolina,2/11/2020,0,0,0
South Carolina,2/11/2020,0,0,0
South Carolina,2/11/2020,0,0,0
South Carolina,2/11/2020,0,0,0
South Carolina,2/10/2020,0,0,0
South Carolina,2/10/2020,0,0,0
South Carolina,2/10/2020,0,0,0
South Carolina,2/10/2020,0,0,0
South Carolina,2/10/2020,0,0,0
South Carolina,2/9/2020,0,0,0
South Carolina,2/9/2020,0,0,0
South Carolina,2/9/2020,0,0,0
South Carolina,2/9/2020,0,0,0
South Carolina,2/9/2020,0,0,0
South Carolina,2/8/2020,0,0,0
South Carolina,2/8/2020,0,0,0
South Carolina,2/8/2020,0,0,0
South Carolina,2/8/2020,0,0,0
South Carolina,2/8/2020,0,0,0
South Carolina,2/7/2020,0,0,0
South Carolina,2/7/2020,0,0,0
South Carolina,2/7/2020,0,0,0
South Carolina,2/7/2020,0,0,0
South Carolina,2/7/2020,0,0,0
South Carolina,2/6/2020,0,0,0
South Carolina,2/6/2020,0,0,0
South Carolina,2/6/2020,0,0,0
South Carolina,2/6/2020,0,0,0
South Carolina,2/6/2020,0,0,0
South Carolina,2/5/2020,0,0,0
South Carolina,2/5/2020,0,0,0
South Carolina,2/5/2020,0,0,0
South Carolina,2/5/2020,0,0,0
South Carolina,2/5/2020,0,0,0
South Carolina,2/4/2020,0,0,0
South Carolina,2/4/2020,0,0,0
South Carolina,2/4/2020,0,0,0
South Carolina,2/4/2020,0,0,0
South Carolina,2/4/2020,0,0,0
South Carolina,2/3/2020,0,0,0
South Carolina,2/3/2020,0,0,0
South Carolina,2/3/2020,0,0,0
South Carolina,2/3/2020,0,0,0
South Carolina,2/3/2020,0,0,0
South Carolina,2/2/2020,0,0,0
South Carolina,2/2/2020,0,0,0
South Carolina,2/2/2020,0,0,0
South Carolina,2/2/2020,0,0,0
South Carolina,2/2/2020,0,0,0
South Carolina,2/1/2020,0,0,0
South Carolina,2/1/2020,0,0,0
South Carolina,2/1/2020,0,0,0
South Carolina,2/1/2020,0,0,0
South Carolina,2/1/2020,0,0,0
South Carolina,1/31/2020,0,0,0
South Carolina,1/31/2020,0,0,0
South Carolina,1/31/2020,0,0,0
South Carolina,1/31/2020,0,0,0
South Carolina,1/31/2020,0,0,0
South Carolina,1/30/2020,0,0,0
South Carolina,1/30/2020,0,0,0
South Carolina,1/30/2020,0,0,0
South Carolina,1/30/2020,0,0,0
South Carolina,1/30/2020,0,0,0
South Carolina,1/29/2020,0,0,0
South Carolina,1/29/2020,0,0,0
South Carolina,1/29/2020,0,0,0
South Carolina,1/29/2020,0,0,0
South Carolina,1/29/2020,0,0,0
South Carolina,1/28/2020,0,0,0
South Carolina,1/28/2020,0,0,0
South Carolina,1/28/2020,0,0,0
South Carolina,1/28/2020,0,0,0
South Carolina,1/28/2020,0,0,0
South Carolina,1/27/2020,0,0,0
South Carolina,1/27/2020,0,0,0
South Carolina,1/27/2020,0,0,0
South Carolina,1/27/2020,0,0,0
South Carolina,1/27/2020,0,0,0
South Carolina,1/26/2020,0,0,0
South Carolina,1/26/2020,0,0,0
South Carolina,1/26/2020,0,0,0
South Carolina,1/26/2020,0,0,0
South Carolina,1/26/2020,0,0,0
South Carolina,1/25/2020,0,0,0
South Carolina,1/25/2020,0,0,0
South Carolina,1/25/2020,0,0,0
South Carolina,1/25/2020,0,0,0
South Carolina,1/25/2020,0,0,0
South Carolina,1/24/2020,0,0,0
South Carolina,1/24/2020,0,0,0
South Carolina,1/24/2020,0,0,0
South Carolina,1/24/2020,0,0,0
South Carolina,1/24/2020,0,0,0
South Carolina,1/23/2020,0,0,0
South Carolina,1/23/2020,0,0,0
South Carolina,1/23/2020,0,0,0
South Carolina,1/23/2020,0,0,0
South Carolina,1/23/2020,0,0,0
South Carolina,1/22/2020,0,0,0
South Carolina,1/22/2020,0,0,0
South Carolina,1/22/2020,0,0,0
South Carolina,1/22/2020,0,0,0
South Carolina,1/22/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,0,0,0
South Dakota,3/19/2020,11,0,1
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,0,0,0
South Dakota,3/18/2020,11,0,1
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,0,0,0
South Dakota,3/17/2020,11,0,1
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,0,0,0
South Dakota,3/16/2020,10,0,1
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,0,0,0
South Dakota,3/15/2020,9,0,1
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,0,0,0
South Dakota,3/14/2020,9,0,1
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,0,0,0
South Dakota,3/13/2020,8,0,1
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,0,0,0
South Dakota,3/12/2020,8,0,1
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,0,0,0
South Dakota,3/11/2020,8,0,1
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/10/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/9/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/8/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/7/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/6/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/5/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/4/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/3/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/2/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,3/1/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/29/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/28/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/27/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/26/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/25/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/24/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/23/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/22/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/21/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/20/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/19/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/18/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/17/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/16/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/15/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/14/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/13/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/12/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/11/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/10/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/9/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/8/2020,0,0,0
South Dakota,2/7/2020,0,0,0
South Dakota,2/7/2020,0,0,0
